grade,direction_value,surface_value,cond_range,race_distance,race_type,median_winner_time,upper_quartile_winner_time,lower_quartile_winner_time,median_top3_time,upper_quartile_top3_time,lower_quartile_top3_time
A+,LeftTurning,Dirt,0.25,12,RestrictedStakes,154.4302734902415,155.07974467191178,153.96307414004136,155.04267541491686,155.44266634763562,154.5725050076135
A+,LeftTurning,Dirt,0.5,4,Allowance,46.03880522711295,46.152552018371225,45.80659751682391,46.27767380640856,46.30975178751351,46.18003936748735
A+,LeftTurning,Dirt,0.5,4,Claiming,46.094857639362566,46.19584104264064,46.02653503877272,46.38374016949223,46.50514236648634,46.30559709289396
A+,LeftTurning,Dirt,0.5,4,Maiden,46.112168948977256,46.22679005877971,45.97284431173547,46.43324085230228,46.55367537273807,46.28033199320315
A+,LeftTurning,Dirt,0.5,4,RestrictedStakes,45.72509138632328,45.8542399731225,45.566249687739294,46.047243128684464,46.22946787214137,45.850506280813036
A+,LeftTurning,Dirt,0.5,5,Allowance,58.65468427189406,58.863017690124,58.49094238241427,58.88308837162657,59.2068096025886,58.73805398354384
A+,LeftTurning,Dirt,0.5,5,Claiming,58.89387517060539,58.94408502088759,58.70942254235612,59.16748625488321,59.258175935919006,59.0222045350521
A+,LeftTurning,Dirt,0.5,5,Maiden,58.87555601973306,58.99934615724472,58.58543732516091,59.113342206428,59.18411366555272,58.94042426916012
A+,LeftTurning,Dirt,0.5,5,RestrictedStakes,58.27084942757364,58.487861104720196,58.18095122799342,58.6018131649838,58.72771894392525,58.40183331376875
A+,LeftTurning,Dirt,0.5,6,Allowance,70.71101375215531,70.90981919765089,70.50952368461549,70.9823633463372,71.32867584015125,70.74097470742316
A+,LeftTurning,Dirt,0.5,6,Claiming,70.96399564028408,71.04102551079981,70.80900539655363,71.15712672220057,71.40692750445426,71.05166673420463
A+,LeftTurning,Dirt,0.5,6,Maiden,70.95465148491778,71.02564170881163,70.7862057076229,71.19982268075034,71.35165941738104,71.12695016317534
A+,LeftTurning,Dirt,0.5,6,RestrictedStakes,70.30943269443318,70.51105927068474,70.11366896750467,70.65098973891867,70.895302024227,70.50953328647174
A+,LeftTurning,Dirt,0.5,7,Allowance,84.6054689798558,84.87945679826673,84.39780887185002,84.92087942435877,85.23144756034674,84.82208423087756
A+,LeftTurning,Dirt,0.5,7,Claiming,84.85004066034047,85.07170122695653,84.50125336815728,85.2852766059584,85.55948387436376,85.03132094994204
A+,LeftTurning,Dirt,0.5,7,Maiden,84.78489659211067,85.01373617432208,84.66633753633604,85.12192849100138,85.2920785941191,85.00084809140414
A+,LeftTurning,Dirt,0.5,7,RestrictedStakes,84.19931081998192,84.43335356312639,83.98992683478485,84.6896427336935,84.84573793395032,84.41791469612879
A+,LeftTurning,Dirt,0.5,8,Allowance,98.27552383815394,98.424732398734,97.8595822824973,98.78538526853852,99.0526034404096,98.46061880173336
A+,LeftTurning,Dirt,0.5,8,Claiming,98.41348284268403,98.6309701593512,98.27792501679986,98.72495509325464,99.09817508500969,98.57494404614508
A+,LeftTurning,Dirt,0.5,8,Maiden,98.41117917980208,98.67290660643548,98.22761927104159,98.89335355347944,99.05161821809743,98.7235357008679
A+,LeftTurning,Dirt,0.5,8,RestrictedStakes,97.7760449996833,98.077596328721,97.47470349785658,98.336661696926,98.41411671984113,98.15604879450063
A+,LeftTurning,Dirt,0.5,9,Allowance,111.9864379251778,112.2213875829901,111.68097238536274,112.4733842163734,112.6929746930919,112.02678044223927
A+,LeftTurning,Dirt,0.5,9,Claiming,112.2839762049781,112.46141383926492,112.0630113735307,112.63613824801962,112.91564187413127,112.49270760373864
A+,LeftTurning,Dirt,0.5,9,Maiden,112.34770405991311,112.47377926440126,112.00675996945965,112.497722112644,112.88270500451287,112.35900647462654
A+,LeftTurning,Dirt,0.5,9,RestrictedStakes,111.23591200791876,111.68487464041333,111.05737750009732,111.7482444566296,112.0536710777858,111.49493294895446
A+,LeftTurning,Dirt,0.5,10,Allowance,125.5358456807715,125.89908716418964,125.34362498102821,126.12429377171196,126.34724665692394,126.01127664659234
A+,LeftTurning,Dirt,0.5,10,Claiming,125.94764608079508,126.13601459830733,125.75135193166764,126.56763129518882,126.97827024722511,126.16343405886845
A+,LeftTurning,Dirt,0.5,10,Maiden,125.84027488539144,126.06488053439767,125.70636095465049,126.21623212137662,126.44086418890052,126.06751455847899
A+,LeftTurning,Dirt,0.5,10,RestrictedStakes,124.68187680093791,124.9625552438354,124.45772848385863,125.18210550647389,125.57110049378355,124.85327253811693
A+,LeftTurning,Dirt,0.5,11,Allowance,141.16565682746364,141.53961472099425,140.4178371786944,141.36342682744117,141.81741515130497,141.0700173965505
A+,LeftTurning,Dirt,0.5,11,Claiming,141.34516716900632,141.66778427143487,140.98620372678334,141.88896103508583,142.40460745334633,141.57810577793248
A+,LeftTurning,Dirt,0.5,11,Maiden,141.23740738382207,141.61186814317176,140.97096836586633,141.62976474998663,142.0741949326673,141.5667974411469
A+,LeftTurning,Dirt,0.5,11,RestrictedStakes,140.03146746694725,140.38164054184298,139.50441157633355,140.68930261489305,141.10194926541524,140.13493740422825
A+,LeftTurning,Dirt,0.5,12,Allowance,153.4148722080902,153.99832242206116,152.98190210958126,153.99056937482572,154.10746345197768,153.639084145154
A+,LeftTurning,Dirt,0.5,12,Claiming,153.9006356030726,154.39191318942653,153.73052152955728,154.72371244843816,155.07215732849167,154.28695018177467
A+,LeftTurning,Dirt,0.5,12,Maiden,153.68216135177823,154.44828760890087,153.54859341359986,154.63234960854027,155.18201925422224,154.2700109582287
A+,LeftTurning,Dirt,0.5,12,RestrictedStakes,152.98884004332032,153.38170810681106,152.3203227997931,153.57064878296052,154.06223337666495,152.98452661625515
A+,LeftTurning,Dirt,0.75,4,Allowance,46.01800558267463,46.12729000592506,45.899246504959024,46.2708317689688,46.58013317397035,46.13307186702853
A+,LeftTurning,Dirt,0.75,4,Claiming,46.26309227554578,46.29510404451172,46.207910527536995,46.48653769375323,46.54055898506577,46.45090470442494
A+,LeftTurning,Dirt,0.75,4,Maiden,46.1645443585652,46.24608301617407,46.005766433752804,46.35308964992575,46.50820955854445,46.28658553614636
A+,LeftTurning,Dirt,0.75,4,RestrictedStakes,45.7567989930447,46.016662646488825,45.66120008571827,46.041497158077,46.18495432401181,45.954494980522185
A+,LeftTurning,Dirt,0.75,5,Allowance,58.69194727646176,58.802903924875125,58.51691911759249,58.96067295395578,59.1715479040255,58.75105447554126
A+,LeftTurning,Dirt,0.75,5,Claiming,58.8809419930785,58.99005852843587,58.663358380494984,59.11239655895498,59.231562754871085,58.99033248958714
A+,LeftTurning,Dirt,0.75,5,Maiden,58.93180511948054,59.068088753852834,58.69926302960416,59.14206825705271,59.23711778911484,59.04220071224975
A+,LeftTurning,Dirt,0.75,5,RestrictedStakes,58.44475229094496,58.6052429807077,58.27937547943385,58.66923908606731,58.86620611041589,58.50149979585865
A+,LeftTurning,Dirt,0.75,6,Allowance,70.71345908150633,70.92057500329116,70.53083189242648,70.97631185441614,71.1017684467371,70.75855639618449
A+,LeftTurning,Dirt,0.75,6,Claiming,70.97360257654876,71.0497915090303,70.87109566457133,71.1695615198657,71.42357392599874,71.07965710793702
A+,LeftTurning,Dirt,0.75,6,Maiden,70.99765157463182,71.17830883488064,70.84786743648942,71.24420378298166,71.38790482976162,71.10372750565477
A+,LeftTurning,Dirt,0.75,6,RestrictedStakes,70.32334779026604,70.51464489766894,70.1400881661132,70.62463406708402,70.86376015306075,70.42640858105516
A+,LeftTurning,Dirt,0.75,7,Allowance,84.70756070018479,84.84630043288955,84.3879262957098,85.16631480449917,85.39021201382705,84.92977319803836
A+,LeftTurning,Dirt,0.75,7,Claiming,84.87109010249816,84.97819708028682,84.71017513929115,85.2732335221775,85.63260830183444,85.15957071948915
A+,LeftTurning,Dirt,0.75,7,Maiden,84.76448502337007,84.93710957370101,84.65779775603761,85.20548576878976,85.39265289173997,85.05757107047792
A+,LeftTurning,Dirt,0.75,7,RestrictedStakes,84.13101324388032,84.40351242245865,84.00675102815569,84.47691119518059,84.8630058437636,84.38876838483603
A+,LeftTurning,Dirt,0.75,8,Allowance,98.35950217282812,98.54865036826084,98.1421434859907,98.688761445598,99.06432710997042,98.58315536275006
A+,LeftTurning,Dirt,0.75,8,Claiming,98.57493998968933,98.74214726450286,98.46885201263723,98.99176135480332,99.36292457806519,98.93609691475544
A+,LeftTurning,Dirt,0.75,8,Maiden,98.56184277652267,98.72488120950467,98.34227293166308,98.97182373290394,99.26909822858926,98.82328276682412
A+,LeftTurning,Dirt,0.75,8,RestrictedStakes,98.03441147523672,98.19252294579707,97.8314930075885,98.42526493657644,98.65642082912038,98.0666546155808
A+,LeftTurning,Dirt,0.75,9,Allowance,111.93239735976819,112.20202885824257,111.78639065124685,112.44160016781609,112.93116020992642,112.1866666388639
A+,LeftTurning,Dirt,0.75,9,Claiming,112.2181371307082,112.77973572742631,112.01323194151716,112.8191740418253,113.56958562545502,112.65913759563982
A+,LeftTurning,Dirt,0.75,9,Maiden,112.2022880258642,112.27866890884815,111.88365151791328,112.65432364453369,112.92776295453899,112.5129533865919
A+,LeftTurning,Dirt,0.75,9,RestrictedStakes,111.62879796513342,111.85842455198566,111.47688969257912,112.14608286449908,112.35184634565645,111.83770729640108
A+,LeftTurning,Dirt,0.75,10,Allowance,125.56738966170538,125.92607923608828,125.39025274801973,126.16061667707731,126.65802738227696,125.8953369702567
A+,LeftTurning,Dirt,0.75,10,Claiming,125.93306170539309,126.29613286909395,125.83243824202157,126.737172182519,127.15250716884688,126.50025277533501
A+,LeftTurning,Dirt,0.75,10,Maiden,126.23482059892086,126.38251720591454,126.06948806404068,126.73466025634644,126.98275951097158,126.58252374230452
A+,LeftTurning,Dirt,0.75,10,RestrictedStakes,124.7726550023092,125.17885767370836,124.62362889120192,125.48615895044709,125.9461044511757,125.12868263736986
A+,LeftTurning,Dirt,0.75,11,Allowance,141.0301745444544,141.30152817972157,140.92644444690032,141.31390679670798,141.51884211999908,141.16623881131733
A+,LeftTurning,Dirt,0.75,11,Claiming,141.42243256355724,141.52750553840994,141.25712176316028,141.97097744551482,142.20913239467328,141.66722760791185
A+,LeftTurning,Dirt,0.75,11,Maiden,141.78361411883353,141.88701846945588,141.52690926930546,142.43144997998004,142.54991398357475,142.05215851958636
A+,LeftTurning,Dirt,0.75,11,RestrictedStakes,140.15622953999127,140.66273893019874,139.82912734612697,140.81457309990768,141.15552068302554,140.36852164848818
A+,LeftTurning,Dirt,0.75,12,Allowance,153.68086475231758,154.2934346408798,152.98784387075554,154.56192214504654,155.0059422326871,154.22426053493427
A+,LeftTurning,Dirt,0.75,12,Claiming,154.402424530333,154.64959971935824,154.15851936590877,154.8823932048353,155.34157524312266,154.69074937674452
A+,LeftTurning,Dirt,0.75,12,Maiden,154.55747494116332,154.89885988641106,154.17551438032672,155.30411045566268,155.71901010194273,154.74106404397156
A+,LeftTurning,Dirt,0.75,12,RestrictedStakes,153.2660677692079,153.46231991477575,152.71254602530334,154.19441101968178,154.54196143786447,153.54686242103085
A+,LeftTurning,Dirt,1.0,4,Allowance,45.893111052743336,45.994298920389646,45.773439656755976,46.108956690400376,46.4349035652594,46.06333093630202
A+,LeftTurning,Dirt,1.0,4,Claiming,46.04789192772438,46.09849781992824,45.956849910707405,46.34118697868896,46.53987442567325,46.13876873359654
A+,LeftTurning,Dirt,1.0,4,Maiden,45.99105143795832,46.13166034461072,45.810047867523174,46.24032279971043,46.42845600093216,46.11332889511937
A+,LeftTurning,Dirt,1.0,4,RestrictedStakes,45.6546886946427,45.83155698438667,45.529806691564126,45.928728374617016,46.08962370612196,45.83399613030734
A+,LeftTurning,Dirt,1.0,5,Allowance,58.54085540479543,58.694941616121824,58.35083587844868,58.88438651895954,59.05370061947362,58.77682547538492
A+,LeftTurning,Dirt,1.0,5,Claiming,58.67410423300363,58.90560471431856,58.55629385599379,59.07049536501379,59.25299755728224,58.915315300289954
A+,LeftTurning,Dirt,1.0,5,Maiden,58.71873228979346,58.83616601587974,58.643337012419856,58.98215620283384,59.13057602119342,58.87442499240875
A+,LeftTurning,Dirt,1.0,5,RestrictedStakes,58.23562228430822,58.40014099251242,57.98743176304076,58.54089968368459,58.72889855345737,58.29884967975675
A+,LeftTurning,Dirt,1.0,6,Allowance,70.56958612010894,70.79920524901091,70.37609471118292,70.81823457566992,70.9977460623273,70.63433819752868
A+,LeftTurning,Dirt,1.0,6,Claiming,70.7985930518994,70.93970209491196,70.70822030021324,71.21062415231034,71.31043733176817,71.0960881585197
A+,LeftTurning,Dirt,1.0,6,Maiden,70.7749778842662,70.9646023632062,70.70664337721004,71.1464908436222,71.27519088092825,71.0986887792176
A+,LeftTurning,Dirt,1.0,6,RestrictedStakes,70.06595178973043,70.38800453622447,69.8612725987633,70.44906082912892,70.87270060730661,70.22489391845014
A+,LeftTurning,Dirt,1.0,7,Allowance,84.29044137018552,84.46802046850458,84.10301878213005,84.91730822861341,85.61153001420192,84.60583807602313
A+,LeftTurning,Dirt,1.0,7,Claiming,84.53207016788043,84.74486475088139,84.49730492835667,85.09920631564997,85.21834884084456,85.04639741218388
A+,LeftTurning,Dirt,1.0,7,Maiden,84.55600679697888,84.78338187141401,84.40384250497846,85.02259032596321,85.19817779091309,84.85000899725122
A+,LeftTurning,Dirt,1.0,7,RestrictedStakes,84.0576622898163,84.30304335795824,83.71906244784203,84.46228786445077,84.70639070762567,84.05945207360924
A+,LeftTurning,Dirt,1.0,8,Allowance,98.06132591503106,98.2141983899511,97.89520178332155,98.5174221244643,98.79003562845388,98.38554159744054
A+,LeftTurning,Dirt,1.0,8,Claiming,98.53155803892295,98.73979805084699,98.28341297293849,99.02268808368908,99.12326625853171,98.90587657673008
A+,LeftTurning,Dirt,1.0,8,Maiden,98.47325220696987,98.64082298702168,98.11610437121041,98.66977716214544,98.78166483653624,98.38535902220022
A+,LeftTurning,Dirt,1.0,8,RestrictedStakes,97.6711759997163,97.8292846787151,97.45909107661852,98.24840855287914,98.40238195046143,98.15446769602943
A+,LeftTurning,Dirt,1.0,9,Allowance,111.5130445690574,111.74250174455122,111.23715975733472,111.98281054975061,112.46511095822038,111.75295165021342
A+,LeftTurning,Dirt,1.0,9,Claiming,112.17549841539636,112.66674749567031,111.97980772357323,112.74372128162166,113.19679533604162,112.44482864919215
A+,LeftTurning,Dirt,1.0,9,Maiden,112.19161819394698,112.32085959061509,112.1170372793473,112.7013659953347,112.93164540682604,112.60074208893823
A+,LeftTurning,Dirt,1.0,9,RestrictedStakes,111.17489674419316,111.39353866912356,110.77417345385946,111.55787075208968,112.09950657403178,111.37855986293542
A+,LeftTurning,Dirt,1.0,10,Allowance,125.34465842854095,125.55100116646925,125.14686451434979,125.79603316926352,126.07944209353676,125.45996892951199
A+,LeftTurning,Dirt,1.0,10,Claiming,125.95681338074074,126.44473210690988,125.61106719406582,126.47196312134096,126.7990329759036,126.28493413629552
A+,LeftTurning,Dirt,1.0,10,Maiden,125.61941870000706,125.8272993522444,125.33410487307523,126.41600550405877,126.53433157734703,125.93409318728982
A+,LeftTurning,Dirt,1.0,10,RestrictedStakes,124.50525496915137,124.83416562319414,124.22182706510199,124.9267325449465,125.58010086527155,124.78200892690786
A+,LeftTurning,Dirt,1.0,11,Allowance,140.2952787361539,140.68537985037267,139.85612887185246,141.02387862270763,141.7006335291515,140.7344852221119
A+,LeftTurning,Dirt,1.0,11,Claiming,141.4636774891735,141.8838132030118,141.2482602833706,142.00288045615753,143.05458615579232,141.7208056786979
A+,LeftTurning,Dirt,1.0,11,Maiden,141.53849011362593,141.80166195318378,141.40074760535617,142.39129809517894,142.75351515459124,141.8886747844764
A+,LeftTurning,Dirt,1.0,11,RestrictedStakes,139.857984865367,140.2481476845769,139.6739827420479,140.64706670222355,141.21417639529324,140.26588694051176
A+,LeftTurning,Dirt,1.0,12,Allowance,153.20835508168489,153.6803658697149,152.86004905398593,153.5465766893776,153.88424512666074,153.43910359213606
A+,LeftTurning,Dirt,1.0,12,Claiming,154.12605649084833,154.29114371002225,153.9135603142683,154.9033263245672,155.07572166416375,154.80634348228733
A+,LeftTurning,Dirt,1.0,12,Maiden,153.9898523794384,154.2430588577294,153.77829784843487,154.62360920489633,155.05278800461087,154.36789553133582
A+,LeftTurning,Dirt,1.0,12,RestrictedStakes,152.60462700999315,153.29636101882025,152.01064453795908,153.31207192343032,153.79068918096112,153.04352521296806
A+,LeftTurning,Turf,0.0,4,Allowance,46.09641982133725,46.22669055615303,45.947312286274126,46.34841815998025,46.653704693868576,46.13479253964353
A+,LeftTurning,Turf,0.0,4,Claiming,46.18848699274635,46.23842788473941,46.039624727494605,46.681116265830155,46.972800291714115,46.55379296640752
A+,LeftTurning,Turf,0.0,4,Maiden,46.18100593950291,46.31288713673796,46.08184302985696,46.600806173850515,46.74556638046347,46.40666310145156
A+,LeftTurning,Turf,0.0,4,RestrictedStakes,45.670889746314565,45.88612880985924,45.58065031154262,45.99923584894333,46.112521557573764,45.782579141523634
A+,LeftTurning,Turf,0.0,5,Allowance,59.36691912367686,59.57782645511816,59.21264496790989,59.784230044662515,59.93586359216731,59.70479837662096
A+,LeftTurning,Turf,0.0,5,Claiming,59.38364168616888,59.48796089738611,59.36766421492531,59.7816244048482,59.7816244048482,59.7816244048482
A+,LeftTurning,Turf,0.0,5,Maiden,59.586537101787066,59.71052275661396,59.40130606584135,59.91597545490425,60.13086595787831,59.72625886238302
A+,LeftTurning,Turf,0.0,5,RestrictedStakes,59.02698977035818,59.258637183450595,58.88052172271791,59.35889124575317,59.440538590224435,59.22320217746386
A+,LeftTurning,Turf,0.0,6,Allowance,70.82401733095824,70.96987595650178,70.63763229629176,70.9873351182752,71.27865883006383,70.83048275643488
A+,LeftTurning,Turf,0.0,6,Claiming,71.08018852310747,71.22651305910026,71.04485508942709,71.48984548801852,71.72252672703907,71.33297186850125
A+,LeftTurning,Turf,0.0,6,Maiden,71.00584691747761,71.24740151535526,70.92805372082395,71.44701973245505,71.57015636169558,71.21365651724547
A+,LeftTurning,Turf,0.0,6,RestrictedStakes,70.3445501186535,70.46677796988524,70.13900246654083,70.6303165756237,70.74376515052622,70.46682396546481
A+,LeftTurning,Turf,0.0,7,Allowance,84.97846174242913,85.41088371786728,84.63011035662984,85.59227268151179,85.90907177769725,85.18436480776215
A+,LeftTurning,Turf,0.0,7,Claiming,85.42209729026992,85.67927257889274,85.0681999917336,85.72911338825469,85.91314573773634,85.54242315795332
A+,LeftTurning,Turf,0.0,7,Maiden,85.27396240092538,85.45330378038506,85.0518300814183,85.8145793328736,85.90871048396747,85.61014691434261
A+,LeftTurning,Turf,0.0,7,RestrictedStakes,84.550952691541,84.76579883527997,84.32042592011892,84.90698867331221,85.20370137435191,84.83453704942842
A+,LeftTurning,Turf,0.0,8,Allowance,99.33340765114478,99.52481467196749,99.12258946810454,99.6703901322094,100.02213601353388,99.5249084693242
A+,LeftTurning,Turf,0.0,8,Claiming,99.38320519205067,99.60349328036898,99.18733688826195,100.17268505515489,100.24311527981618,100.05511700226327
A+,LeftTurning,Turf,0.0,8,Maiden,99.58324707248916,99.6911358897642,99.26422068899116,99.99033485198197,100.1693885944606,99.81519045996427
A+,LeftTurning,Turf,0.0,8,RestrictedStakes,98.760560877712,99.13169385920288,98.71178634065144,99.422281682619,99.66664428826671,99.12875984744095
A+,LeftTurning,Turf,0.0,9,Allowance,112.10276797312528,112.52260456490589,111.95753330185136,112.91630793443628,113.18097365155866,112.73747574761325
A+,LeftTurning,Turf,0.0,9,Claiming,112.61369699344083,113.13320093495682,112.39672148558196,113.29929104967025,113.72965021725196,112.94606684888248
A+,LeftTurning,Turf,0.0,9,Maiden,112.86007336635136,112.9326328065663,112.74273192134802,113.06543233356965,113.29619256262988,112.94989158389757
A+,LeftTurning,Turf,0.0,9,RestrictedStakes,111.6064558169662,111.91481408414458,111.30454759628671,112.30263576853451,112.51275423654931,111.92955394693126
A+,LeftTurning,Turf,0.0,10,Allowance,126.80487237186952,126.98462784532761,126.51661882368498,127.18886480754304,127.56405209198002,126.90812436854591
A+,LeftTurning,Turf,0.0,10,Claiming,127.1618992856772,127.35604566080342,127.03358846674197,127.63938358787011,127.79700329676977,127.25257641887323
A+,LeftTurning,Turf,0.0,10,Maiden,127.0143736392178,127.28664497538641,126.78308947270128,127.38657267580292,127.74044852448576,127.20355647530756
A+,LeftTurning,Turf,0.0,10,RestrictedStakes,125.84897706735951,126.24035567196238,125.58124933794075,126.41155344710029,126.86701075579533,126.10859217393393
A+,LeftTurning,Turf,0.0,11,Allowance,140.74778621911008,141.16636518525064,140.51225895574217,140.7496321324772,141.24482118217833,140.56125884135957
A+,LeftTurning,Turf,0.0,11,Claiming,141.017491891692,141.22217297201217,140.72437804893005,141.5032582510323,141.7319058375556,141.1898540618505
A+,LeftTurning,Turf,0.0,11,Maiden,140.84598916163756,141.2085540325024,140.63670718827387,141.3768584091049,141.65439345308226,141.14084818661055
A+,LeftTurning,Turf,0.0,11,RestrictedStakes,139.84468989612122,140.18868133017241,139.50028329749864,140.31242494493677,140.91918035413212,139.97562509197897
A+,LeftTurning,Turf,0.0,12,Allowance,157.44048254243074,157.64363150383716,157.11233664176984,157.911667875352,158.24714499956775,157.72625181983534
A+,LeftTurning,Turf,0.0,12,Claiming,158.24160012609303,158.50947976967709,157.901865789925,158.980000915722,159.31259229007145,158.7267227814147
A+,LeftTurning,Turf,0.0,12,Maiden,157.7908257118693,158.07169899447908,157.677629410547,158.610497829353,158.84818492044684,158.4025870290086
A+,LeftTurning,Turf,0.0,12,RestrictedStakes,156.77392311301185,157.2120813450309,156.1802708046008,157.45335925294486,157.73537231089296,157.00087404662216
A+,LeftTurning,Turf,0.25,4,Allowance,45.619492423202715,45.7178194319181,45.50572761806039,46.07967131963629,46.267237602534586,45.8742187511295
A+,LeftTurning,Turf,0.25,4,Claiming,45.842907203391746,45.950721478670005,45.69843480370044,46.237652969061116,46.42538183352268,46.08242300846252
A+,LeftTurning,Turf,0.25,4,Maiden,45.75676373468591,45.85271339125076,45.6267112028981,45.94139618034133,46.086524986246154,45.85275507273489
A+,LeftTurning,Turf,0.25,4,RestrictedStakes,45.32506277500668,45.535874634585134,45.15887275472061,45.64854897523371,45.67749758079119,45.54196940822597
A+,LeftTurning,Turf,0.25,5,Allowance,58.36409539081728,58.52850168751225,58.31259518723518,58.697062276423075,58.8209157218137,58.60141200523739
A+,LeftTurning,Turf,0.25,5,Claiming,58.77655209440463,58.9299846323387,58.68674368927745,59.040129735916935,59.20457446295478,59.00587748765149
A+,LeftTurning,Turf,0.25,5,Maiden,58.530378810654824,58.720429165576775,58.44084463641495,58.96297670205614,59.120611405472566,58.879629208277905
A+,LeftTurning,Turf,0.25,5,RestrictedStakes,58.03899848586393,58.252226534905276,57.951098334368744,58.40670864697167,58.55168389680246,58.20048938787317
A+,LeftTurning,Turf,0.25,6,Allowance,70.41243013219099,70.8154135775185,70.23969541334256,70.87298089928832,71.00354117079443,70.83539148889894
A+,LeftTurning,Turf,0.25,6,Claiming,70.72081515969725,70.84156268685669,70.64949555229434,71.256072283774,71.28223774678996,71.02602190766133
A+,LeftTurning,Turf,0.25,6,Maiden,70.71678478860817,70.79434757953491,70.59421470589993,70.99926832958562,71.15040177253046,70.88998899541244
A+,LeftTurning,Turf,0.25,6,RestrictedStakes,69.98676477888354,70.14127275589898,69.7807344723664,70.3148565320484,70.50467450501529,70.09164694177099
A+,LeftTurning,Turf,0.25,7,Allowance,84.54310070188171,84.86713473515722,84.43454624518164,85.31419767401442,85.34881589515558,85.2514341681567
A+,LeftTurning,Turf,0.25,7,Claiming,85.28240882284784,85.44516805943796,85.19612658905308,85.76129584578678,85.86127541012104,85.59166126166416
A+,LeftTurning,Turf,0.25,7,Maiden,85.04593844871933,85.21921366459392,84.96952297340003,85.36192082458024,85.67578899808657,85.34096251041842
A+,LeftTurning,Turf,0.25,7,RestrictedStakes,84.43895068634525,84.56456291863107,84.19824873093734,84.7791093413426,85.03971511998596,84.64951115692006
A+,LeftTurning,Turf,0.25,8,Allowance,98.46135565008481,98.7069051329243,98.25313247386521,98.99685492023937,99.24603650178798,98.8299929719324
A+,LeftTurning,Turf,0.25,8,Claiming,98.6223469672967,98.73549056009836,98.39562236870852,99.26691389760805,99.46236384188836,98.93687280039387
A+,LeftTurning,Turf,0.25,8,Maiden,98.73808718903236,98.98241423336705,98.59929914434406,99.35294475756527,99.68379076212325,98.9136565490778
A+,LeftTurning,Turf,0.25,8,RestrictedStakes,97.90704937879616,98.24849518514358,97.68456141331754,98.60714775856148,98.69445595633876,98.15269159436149
A+,LeftTurning,Turf,0.25,9,Allowance,111.72246928771469,111.82373935538277,111.5221586906382,112.27530211816429,112.46292885938686,112.03300669733129
A+,LeftTurning,Turf,0.25,9,Claiming,112.08742802860132,112.58296406137579,111.72162066492001,112.76143313670576,113.33804261957722,112.57670934955631
A+,LeftTurning,Turf,0.25,9,Maiden,112.10515736360338,112.34916017133091,111.75644223758171,112.55641300550764,112.62476594783192,112.42129808237016
A+,LeftTurning,Turf,0.25,9,RestrictedStakes,111.15811132313414,111.29076135411191,110.92511035424458,111.54260263564387,111.71498256030489,111.45297884016317
A+,LeftTurning,Turf,0.25,10,Allowance,126.14829542561145,126.30243085362025,125.89842938132749,126.37950246731847,126.43950762342908,126.23679588543678
A+,LeftTurning,Turf,0.25,10,Claiming,126.4326939585038,126.8074083434959,126.16252290873135,126.87642223303521,127.05021926591557,126.58584288263508
A+,LeftTurning,Turf,0.25,10,Maiden,126.40831379439814,126.6087176818912,126.20543351120376,126.86618134410136,126.99750432317651,126.68248523363285
A+,LeftTurning,Turf,0.25,10,RestrictedStakes,124.83606128000166,125.2384427568925,124.65078868000272,125.68423659788183,125.90887970423782,125.1498610355209
A+,LeftTurning,Turf,0.25,11,Allowance,139.7052991069482,140.0575176753035,139.44216601943992,140.37368622566837,140.72039493111635,140.12248433750943
A+,LeftTurning,Turf,0.25,11,Claiming,140.43556062386708,140.76807619599896,140.26234759237377,141.06242169813788,141.2184050452433,140.82415065684316
A+,LeftTurning,Turf,0.25,11,Maiden,140.31392490150864,140.54153518150588,140.0816576774448,140.7876887736138,141.0809818067477,140.54425388312666
A+,LeftTurning,Turf,0.25,11,RestrictedStakes,139.00338432386235,139.44019200467767,138.83572264398254,139.59955022295452,140.08159171998307,139.24278998095937
A+,LeftTurning,Turf,0.25,12,Allowance,156.1436858179898,156.76384238060106,155.77580635205103,156.4784198181753,156.915536067142,156.37043064585725
A+,LeftTurning,Turf,0.25,12,Claiming,156.63611721332117,156.7619411273304,156.55991553021556,157.4945180517825,157.65225525649768,157.32158757997627
A+,LeftTurning,Turf,0.25,12,Maiden,156.5132753892335,156.75054315418328,156.35765928056574,157.19437516772325,157.50634291578137,156.97783406227066
A+,LeftTurning,Turf,0.25,12,RestrictedStakes,155.35915258781097,155.60147906701582,154.99575355776778,156.06306787429816,156.2941234645411,155.72097995866284
A+,LeftTurning,Turf,0.5,4,Allowance,45.045730874073485,45.18467424480434,44.89700351946397,45.41172203107875,45.632681529423394,45.33669160106005
A+,LeftTurning,Turf,0.5,4,Claiming,45.388100173731445,45.39677038626469,45.2553064127781,45.650327487533694,45.66486338813432,45.54571002767641
A+,LeftTurning,Turf,0.5,4,Maiden,45.599666022186256,45.62916398018823,45.4138794825917,45.717148268229494,45.781124194607614,45.57312501469204
A+,LeftTurning,Turf,0.5,4,RestrictedStakes,44.88072247145479,44.99306167479575,44.77025702820848,45.177852375824244,45.320611679179514,45.09759114941409
A+,LeftTurning,Turf,0.5,5,Allowance,57.07297515755522,57.11927637332792,56.77524098688451,57.45536595776085,57.59734971422842,57.26147556039224
